patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T1_patch-000014_67_59,IU_PDA_T1,67,59,0.6243431568145752,2.804213181661908e-05,0.0001359269517706,0.2516516120205875,0.141770956119479,0.46467429399490356,-0.043055541813373566,0.439505866595677,0.10615909099578857,bridge128
IU_PDA_T1_patch-000015_14_118,IU_PDA_T1,14,118,0.2995566129684448,0.0051220622844994,0.0366433337330818,-1.2134541120057825,-0.4171371367691386,-0.554058313369751,-0.14473801851272583,-0.13796686008572578,-0.07719552516937256,bridge128
IU_PDA_T1_patch-000016_8_110,IU_PDA_T1,8,110,0.7141262888908386,2.165855585190002e-05,0.0001717167760943,0.2609208814831026,-0.1667528791486066,0.6012156009674072,0.10967529565095901,0.57181366533041,0.09184037397305171,bridge128
IU_PDA_T1_patch-000017_66_70,IU_PDA_T1,66,70,0.6664580702781677,3.8579964893870056e-05,9.86738086794503e-05,0.874423695805121,0.7206228462844682,0.7468280792236328,0.009058885276317596,0.5675318666866848,0.017840052289622172,bridge128
IU_PDA_T1_patch-000018_23_113,IU_PDA_T1,23,113,0.638121485710144,1.96710680029355e-05,0.0229954160749912,-0.9675236522857488,-1.3337070155020765,0.22613279521465302,-0.10990055650472641,0.11497145465442113,-0.08376265103912114,bridge128
IU_PDA_T1_patch-000019_45_67,IU_PDA_T1,45,67,0.658515214920044,5.6990149460034445e-05,0.0034826290793716,0.6868011697420123,0.5293532670891274,0.2405310571193695,-0.14944782853126526,0.36701861023902893,-0.012413629641135534,bridge128
IU_PDA_T1_patch-000020_64_12,IU_PDA_T1,64,12,0.4999569654464721,4.123396865907125e-05,0.0338786616921424,1.067300965638163,1.5385582215596527,0.24986539781093597,-0.21912425756454468,0.28448679360250634,-0.07523132239778836,bridge128
IU_PDA_T1_patch-000022_10_48,IU_PDA_T1,10,48,0.7397879958152771,0.0011056477669626,0.0101236440241336,0.1469436732327453,-0.3913908827352499,0.36722129583358765,-0.023878447711467743,0.17517587542533875,0.0012772604823112488,bridge128
IU_PDA_T1_patch-000024_66_22,IU_PDA_T1,66,22,0.6411860585212708,0.00159806269221,0.0060533848591148,-0.7475380863621804,-1.087219213330583,0.03091048076748848,-0.20000231266021729,-0.05562878176569939,-0.15248048454523086,bridge128
IU_PDA_T1_patch-000026_55_55,IU_PDA_T1,55,55,0.6861580014228821,2.572820267232601e-05,5.207506183069199e-05,0.5012159284256531,0.2138850658969238,0.5379224419593811,0.14439347386360168,0.6243529490062169,0.03262225432471106,bridge128
IU_PDA_T1_patch-000027_24_62,IU_PDA_T1,24,62,0.4598510861396789,4.176993388682604e-05,0.0521379113197326,0.1298340311495329,0.584358782573241,0.2804798483848572,0.37850481271743774,-0.05477884145719664,0.14558360299893788,bridge128
IU_PDA_T1_patch-000029_10_106,IU_PDA_T1,10,106,0.6311167478561401,0.0056213783100247,0.0002726708189584,-0.5899346403333445,-0.8670013549938203,0.457449346780777,0.4497852921485901,0.483246552447478,0.22127258653442064,bridge128
IU_PDA_T1_patch-000031_10_52,IU_PDA_T1,10,52,0.5810201168060303,0.0035272806417196,0.0001321272575296,-0.6883053869106637,-0.8038981055524301,0.4882716238498688,0.20358654856681824,0.3322424760886601,0.20257041922637395,bridge128
IU_PDA_T1_patch-000033_44_94,IU_PDA_T1,44,94,0.5948456525802612,4.057746264152229e-05,0.0101665658876299,-0.162354507795337,-0.2377009172412486,0.4759032130241394,0.20833668112754822,0.3761578989880426,0.07557195212159838,bridge128
IU_PDA_T1_patch-000034_42_96,IU_PDA_T1,42,96,0.60289466381073,2.7819894967251457e-05,0.0814049839973449,-0.3386952407844663,-0.472655447930306,0.6816145777702332,0.3422020971775055,0.4848936306578772,0.16522381348269327,bridge128
IU_PDA_T1_patch-000035_14_88,IU_PDA_T1,14,88,0.162927359342575,8.217888535000384e-05,0.1026339754462242,-1.2457077342299998,0.0311315506928111,-0.10771019756793976,-0.05567646771669388,-0.3874726550919669,-0.0722686190690313,bridge128
IU_PDA_T1_patch-000036_31_115,IU_PDA_T1,31,115,0.5209399461746216,4.161856122664176e-05,0.1117257326841354,-1.01982357887689,-0.978070824753663,0.573948085308075,0.24288056790828705,0.5532957911491394,0.0024511792830058505,bridge128
IU_PDA_T1_patch-000037_47_69,IU_PDA_T1,47,69,0.8064420223236084,4.1474486351944506e-05,0.0001075662512448,-0.3843899939223316,-1.2501613075371378,0.6820895671844482,-0.19644862413406372,0.3945579358509609,-0.09214559623173305,bridge128
IU_PDA_T1_patch-000038_36_106,IU_PDA_T1,36,106,0.6793280839920044,0.0062298499979078,0.0120036359876394,1.0494961909363485,0.8796820824630102,0.561424195766449,0.03858580440282822,0.4869131701333182,0.07494091774736132,bridge128
IU_PDA_T1_patch-000039_53_79,IU_PDA_T1,53,79,0.5470688939094543,4.000891567557119e-05,0.0202063489705324,-0.7525471757313577,-0.7582941946780801,0.4248936176300049,0.0929415374994278,0.44414761502827915,0.11037324262516839,bridge128
IU_PDA_T1_patch-000040_65_87,IU_PDA_T1,65,87,0.7842262387275696,2.761844370979816e-05,0.0063313641585409,0.5115863776384437,-0.1228214505580863,0.4117913246154785,-0.047875531017780304,0.5421175956726074,0.0454972471509661,bridge128
